wallet_address,DAO,RARI,LEAG,ENTR,XYZ,UNI BOND,Total
0xde3258c1c45a557f4924d1e4e3d0a4e5341607ee,41924.021892347475,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,41924.021892347475000000000000000000000000000000000000000000000000000000000000
0xcdeab89b989f6cb6f73d5d9a151d25233254b1f5,40603.44914559385528736200000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,40603.449145593855287362000000000000000000000000000000000000000000000000000000
0x759a159d78342340ebacffb027c05910c093f430,35834.86357101539821136900000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,35834.863571015398211369000000000000000000000000000000000000000000000000000000
0xe1d3baa26d94f53897efbeb550d95cc2ab72d5f7,27717.714531023456,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,3974.0236695649096232,0.00000000000000000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,31691.73820058836562320000000000000000000000000000000000000000000000000000000000000000000000
0xa8bf0cd4d76d92cb345e81999029f3174a219305,29999.99999261267205534200000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,29999.99999261267205534200000000000000000000000000000000000000000000000000000000000000000000
0x34ddfc06ce0c39242fb380066ee01e409a4a525e,23536.240241791455,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,16191.84455795831421700509340412498857623967877758958453165642,39728.08479974976921700509340412498857623967877758958453165642
0x3ce9585f05112bdfc913f0fc3cb0f897ef036165,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,20731.147994571756,0.00000000000000000000000000000000000000000000000000,4520.64354807436930806494734932697931058609854512827367035780,25251.79154264612530806494734932697931058609854512827367035780
0x660c1750cea5893a20f762b1e32353c1c825ff1f,8691.0165810353213762,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,11500.005331621564,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,20191.021912656885376200000000000000000000000000000000000000000000000000000000
0x1e95e20714ba7e5093fd649d0ab492eb04870188,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,19687.33583504466630151800000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,0.16293475067072361421451988208145220378584143742903322895735248007867778572215337292259,19687.49876979533702513221451988208145220378584143742903322895735248007867778572215337292259
0x74c2d8090e0759089e8d5266793ef03dd7e49599,19667.954372837314,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,19667.95437283731400000000000000000000000000000000000000000000000000000000000000000000000000
0xb2c6477abccbd9b690d2c785c4360a7eee2b4e8d,19347.352880000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,19347.352880000000000000000000000000000000000000000000000000000000000000000000
0x32f029425b37fbda6b49e9844f436e6f2b65dd44,18543.547181683934,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,18543.547181683934000000000000000000000000000000000000000000000000000000000000
0xb2e51e4e01537e32ef74a9fdd444e457137047ee,17218.50389059902978341100000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,17218.503890599029783411000000000000000000000000000000000000000000000000000000
0xa38cdb63c943e9481c9b87db5c80f5ac333d16ed,15640.94017397694187962000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,15640.94017397694187962000000000000000000000000000000000000000000000000000000000000000000000
0xe0d04b61d5e332907df3070fe1d24120e492810d,14966.41898070785583557200000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,14966.41898070785583557200000000000000000000000000000000000000000000000000000000000000000000
0x03a8da5af1230385e50d446f05e1d9c738bc2941,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000,14324.824188930379,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,7112.15536578663273928911783964471817685802853107688888869776123656959764517353577734282918,21436.97955471701173928911783964471817685802853107688888869776123656959764517353577734282918
0x776d0f1907b503e3f6a0f16f093b77e6d0513ee4,7000.0000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,6819.1118571651310848,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,13819.111857165131084800000000000000000000000000000000000000000000000000000000
0x261fd12af4c4babb30f44c1b0fe20a718a39b04c,13709.000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,13709.000000000000000000000000000000000000000000000000000000000000000000000000
0xe00954673ea4d16dcfb58b965b76023e338fe652,13407.73544937201987627300000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,13407.73544937201987627300000000000000000000000000000000000000000000000000000000000000000000
0xabe6b0e1586c9a54fa1fde18aeb48f167a7c56ab,12854.652368917919,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,5810.76573193359283421526488967067355297015139418238676802112,18665.41810085151183421526488967067355297015139418238676802112
0xa81d2c1233f43f96b9ce55ce52ca175f575800a6,12523.10950550552221635600000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,12523.10950550552221635600000000000000000000000000000000000000000000000000000000000000000000
0x04e34e0c1009b6d1dc2e3f4b5ff63020bdb07316,12320.292446766402,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,12320.29244676640200000000000000000000000000000000000000000000000000000000000000000000000000
0xb82598ba668744fe5a128e6641e7e118d4c0e42a,12297.000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,12297.000000000000000000000000000000000000000000000000000000000000000000000000
0xf9d0d04829d54c1175c8c13a08763ad1570b1b46,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,12238.37679183161598543900000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,18428.66843561909949258165257982408800612001672035121060625242,30667.04522745071547802065257982408800612001672035121060625242
0x49e6e68d9118c69bb36d9bac12b6022c729cafa6,12092.34900982172686851000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,12092.349009821726868510000000000000000000000000000000000000000000000000000000
0xf55c1e9bf273919b0b469fa7e7bf28714c996705,11635.792160000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,11635.792160000000000000000000000000000000000000000000000000000000000000000000
0x00610d1b203f9ddf2776d8729b0de854f5dce8ed,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,11336.925224431686,0.00000000000000000000000000000000000000000000000000,15906.40914738050937573604942000763661912445685500186168164542491893618252793000447889018222,27243.33437181219537573604942000763661912445685500186168164542491893618252793000447889018222
0xa96a0d7b2bd714c3991f4c9802be169792d345ac,11336.194991719604,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,11336.194991719604000000000000000000000000000000000000000000000000000000000000
0xddfd07cbb255fa8fffa6a7320dc70f7db4d96a29,10569.10591919183644851900000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10569.10591919183644851900000000000000000000000000000000000000000000000000000000000000000000
0x11f329e3e7e27d31eeb996c992a33baf96803a08,10550.000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,3781.10460521910888706554809595253082704076336355079016681121,14331.10460521910888706554809595253082704076336355079016681121
0x7cfcd80f084903aa172b45c1b524175a59037e13,10179.129185746116,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,238.29438905053424253670062499499475107231347218942500054049,10417.42357479665024253670062499499475107231347218942500054049
0x473d13919ebd47e73be21b0a3b4982ce09961f78,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000,5075.4588013943930533,5000.0000000000000000,0.00000000000000000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10075.45880139439305330000000000000000000000000000000000000000000000000000000000000000000000
0xa12805cd67932bf5bc896f667b2c17238555f396,10042.5000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,10042.500000000000000000000000000000000000000000000000000000000000000000000000
0x133d93566f9699b3af46fe150daa8a67a9563ed6,10025.92426555848472124300000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,10025.924265558484721243000000000000000000000000000000000000000000000000000000
0xd1ec231aa96de055366cfa68afff737283137376,10003.2129925200000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,10003.212992520000000000000000000000000000000000000000000000000000000000000000
0x466a96abbba294a6489ce46271c506ebd0b56365,10000.21485280061579869100000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,10000.214852800615798691000000000000000000000000000000000000000000000000000000
0xab8c50c672fe44a5068589db2f197b006f9424da,10000.0105634079760394,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,10000.010563407976039400000000000000000000000000000000000000000000000000000000
0xf5fb27b912d987b5b6e02a1b1be0c1f0740e2c6f,9857.6517611085544201,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,9857.651761108554420100000000000000000000000000000000000000000000000000000000
0x764cc71eb8a92bf8ca054ad137f3d8ffe2452a7d,9698.7486488785487989,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,9698.748648878548798900000000000000000000000000000000000000000000000000000000
0x9f1fa96a4b503d2e7f65c62974669cd07dedbe2c,9616.7181125630524573,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,9616.718112563052457300000000000000000000000000000000000000000000000000000000
0xf44095efdea2e265c3d1a40d829c8b06fddde133,9476.48024291567120203100000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,7332.93926510942486793873660050235002446923637716551476622835,16809.41950802509606996973660050235002446923637716551476622835
0xb7a35196efa16c9e32d9f18af6a01bd3c95be2fe,9001.0000079153380335,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,9001.000007915338033500000000000000000000000000000000000000000000000000000000
0xaab19ad33de6cb48ac1ed1f2adb718b18fc3d0f5,8702.0934985165180426,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,8702.093498516518042600000000000000000000000000000000000000000000000000000000
0x00afd35b88d33ed3b2036132abb7a449a6952f1a,7354.50527852678571059800000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,7354.505278526785710598000000000000000000000000000000000000000000000000000000
0x5bd95b63214758659519199198af66e522197848,7309.9996534998312590,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7309.99965349983125900000000000000000000000000000000000000000000000000000000000000000000000
0x16211b1c15d0cef7b50bfc1f13e8e47c54435e29,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,7150.0000000000000000,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,7150.000000000000000000000000000000000000000000000000000000000000000000000000
0x5a20d2f371f2e786e1af2af8b75f544c0f71db94,6694.8255780000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,6694.825578000000000000000000000000000000000000000000000000000000000000000000
0x00924dc49ab7a1c1b07a8166d05a09cc18e857ea,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,6651.1488059547594174,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,6651.148805954759417400000000000000000000000000000000000000000000000000000000
0xc70bb48a5cf242220041b7e261fe2fd6de71cb19,6608.1250901049557981,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,6608.125090104955798100000000000000000000000000000000000000000000000000000000
0xd39e8010951337ca3713a6ed5280563a61f0fea1,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,6476.1903600069114592,0.000000000000000000000000000000000000000000000000000000000000000000000000,6476.190360006911459200000000000000000000000000000000000000000000000000000000
0xe0dd655a30a8c578edcbcdadb1b83a78e8b60b55,6443.7242571122839489,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,6443.724257112283948900000000000000000000000000000000000000000000000000000000
0x4bc3b16d381b60caa4b77e9a3cdd6e24da2d35ae,6223.8952284701838620,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,6223.895228470183862000000000000000000000000000000000000000000000000000000000
0xf0208e93d6481ba343bc22199fa35ca91b6dbc0a,6015.21182499063117125300000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,980.90052181963065792391189157982033898825788180133050979074401610067720805637020072833177,6996.11234681026182917691189157982033898825788180133050979074401610067720805637020072833177
0x9102a9ab35a47d88ea92eead5b985312d7cda0b1,5981.68524023849450309100000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,5981.685240238494503091000000000000000000000000000000000000000000000000000000
0x0c6919928e21012f68a47573b18100dd446df951,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,5952.3247748963686916,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,5952.324774896368691600000000000000000000000000000000000000000000000000000000
0xe7dcdbdba3d7f438b16f6ffaf6358446f2003985,5935.8327290935111711,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,5935.832729093511171100000000000000000000000000000000000000000000000000000000
0x5e108b898084b3b16527665b7491b6cd1460e0a8,5811.8240632295654232,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,5811.824063229565423200000000000000000000000000000000000000000000000000000000
0xa50592ada1c5f553ec98bfca3e9ff5a916edbde6,5352.8360571280533829,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,7.3267170000000000,92.96615080847242598572900960117395791054529588553576848523,5453.12892493652580888572900960117395791054529588553576848523
0xc30a8c89b02180f8c184c1b8e8f76af2b9d8f54d,5257.1921149253845608,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,6455.94640576207830709056631085703525745537099577006088827979515458573435411481496721815791,11713.13852068746286789056631085703525745537099577006088827979515458573435411481496721815791
0x1a03d3ac3671a4ea1c6af4bf859fed7163aedb4f,5230.4366570354940491,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,5230.436657035494049100000000000000000000000000000000000000000000000000000000
0x719d89e906d52284853a3810c41db3c52eec8289,5117.9698827383662901,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,5117.969882738366290100000000000000000000000000000000000000000000000000000000
0xb9fddbd225b6c8cc24ce193e5fb95db76d783f2d,5000.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,5000.000000000000000000000000000000000000000000000000000000000000000000000000
0x962699db05a9334c5cd1f9c2867d5160c8e37742,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,4999.99996622000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,4999.999966220000000000000000000000000000000000000000000000000000000000000000
0x54411028b577177c95d0f1113a946b304cbe9d3e,4833.97187638222261701500000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,4833.971876382222617015000000000000000000000000000000000000000000000000000000
0x7af26b234c06a1019a93b97ce58ef473fa3cca60,4808.0116890100000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,4808.011689010000000000000000000000000000000000000000000000000000000000000000
0x5d76a92b7cb9e1a81b8eb8c16468f1155b2f64f4,4770.0000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,4770.000000000000000000000000000000000000000000000000000000000000000000000000
0x7f8e797c8a5074e32b0c510263fd9d85b2886440,4718.6046783035649251,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,4718.604678303564925100000000000000000000000000000000000000000000000000000000
0xcec4c853cad177a93602408ac8f78f45fcf4caff,4667.25328026588663762700000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,4667.253280265886637627000000000000000000000000000000000000000000000000000000
0xe1375d2a94a2c360e3493fc025e6d9c156b1805c,4599.19696189115237880800000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,4599.196961891152378808000000000000000000000000000000000000000000000000000000
0xda57009d183ff7e2a4da0f552a801ffd440a3e23,4445.93936219597877706900000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,4445.939362195978777069000000000000000000000000000000000000000000000000000000
0x02745a825647c12b765263ba857c7038b637e661,4408.7904611929168886,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,1814.32912761099558942067831841067446474429458066786826725783,6223.11958880391247802067831841067446474429458066786826725783
0xf6853c77a2452576eae5af424975a101ffc47308,4380.16536295712559057700000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,4380.165362957125590577000000000000000000000000000000000000000000000000000000
0xefc271bf093d27de3c6bd447ef46ba3e1f5de856,4367.6391831466855507,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,4367.639183146685550700000000000000000000000000000000000000000000000000000000
0x45c3309944b71f7573070b8d1c1c4dec38fc57c9,4351.0871194400000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,4351.087119440000000000000000000000000000000000000000000000000000000000000000
0xe4bf88b5f0ee256331c99fad054b3dec329f4297,4350.5340734880374174,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000,0.000000000000000000000000000000000000000000000000000000000000000000000000,4350.534073488037417400000000000000000000000000000000000000000000000000000000
